"Run.ID","P0.Regret.DT","P1.Regret.DT","P2.Regret.DT","P3.Regret.DT"
137,-2.00604303838336,-2.00604303838336,-1.90488482126893,0
138,-6.46113245498933,-6.46113245498933,-0.517968091543576,0
139,-6.31354432635743,-6.31354432635743,-0.904040741541044,0
140,0,0,0,0
141,-6.4842205406126,-6.4842205406126,-0.594392572176415,0
142,-3.42542448068094,-3.42542448068094,-2.30075830764079,0
143,-6.67664439486092,-6.67664439486092,-0.270920534424431,0
144,-4.10584071700501,-4.10584071700501,-2.00961805893801,0
145,-5.12612896519331,-5.12612896519331,-1.22915621746389,0
146,-1.14409374203631,-1.14409374203631,-1.14409374203631,0
147,-6.59708904176814,-6.59708904176814,-0.35160117989255,0
148,-0.431182378939193,-0.431182378939193,-0.431182378939193,0
149,-3.35939728382453,-3.35939728382453,-2.7060170019587,0
150,-2.28897733847181,-2.28897733847181,-2.28897733847181,0
151,-6.71783905773364,-6.71783905773364,-0.278390050122247,0
152,-0.983804916728372,-0.983804916728372,-0.983804916728372,0
153,-6.3603580446354,-4.48051076729688,-0.54664443611568,0
154,-1.81429228847908,-1.81429228847908,-1.41009559321496,0
155,-1.05710886951699,-1.05710886951699,-1.05710886951699,0
156,-3.23457110083739,-3.23457110083739,-1.48070578587928,0
157,-6.18067583352185,-6.18067583352185,-0.794372504963935,0
158,-6.19212064563424,-6.19212064563424,-1.57973331055476,0
159,-5.22822598714361,-5.22822598714361,-1.76242566971246,0
160,-0.114757329651818,-0.114757329651818,-0.114757329651818,0
161,-4.47997010598425,-4.47997010598425,-1.50114190855533,0
162,-5.97574999761658,-5.97574999761658,-1.22797629093717,0
163,-6.0675742917163,-6.0675742917163,-1.02606081411392,0
164,-5.44274737423701,-5.44274737423701,-1.11029240339175,0
165,-2.56683173960065,-2.56683173960065,-2.56683173960065,0
166,-4.99297991679399,-4.99297991679399,-2.926092489808,0
167,-2.4777929033714,-2.4777929033714,-1.58401137853187,0
168,-3.63091060670511,-3.63091060670511,-3.1932767611068,0
169,-2.98301408428109,-2.98301408428109,-2.98301408428109,0
170,-3.69941436324641,-3.69941436324641,-3.61940517811183,0
171,-6.64095551004318,-5.59948056256691,-0.320956639385164,0
172,-5.63313581199465,-5.63313581199465,-4.20132488379653,0
173,-0.939721727713482,-0.939721727713482,-0.939721727713482,0
174,-3.76689376154885,-3.76689376154885,-3.76689376154885,0
175,-6.3910642300689,-6.3910642300689,-0.684290689230324,0
176,-0.639282805222289,-0.639282805222289,-0.639282805222289,0
177,-5.62545088116474,-5.62545088116474,-2.51809941233978,0
178,0,0,0,0
179,-5.54504392659038,-5.54504392659038,-1.74377762306256,0
180,-0.952281337447803,-0.952281337447803,-0.952281337447803,0
181,-1.41082800464704,-1.41082800464704,-1.41082800464704,0
182,-3.09645981393657,-3.09645981393657,-3.09645981393657,0
183,-4.46257584244154,-4.46257584244154,-4.08309334880601,0
184,0,0,0,0
185,-6.71890813669041,-6.71890813669041,-0.190670193965143,0
186,-6.41002341084305,-6.41002341084305,-0.622431552274793,0
187,-5.69878547021709,-5.69878547021709,-1.09288854383408,0
188,-5.48411993478741,-5.48411993478741,-1.887736297466,0
189,-6.08925898363352,-6.08925898363352,-0.910917639696717,0
190,-6.68980132777123,-6.68980132777123,-0.333270540032424,0
191,-5.58748448638511,-5.58748448638511,-1.48359357123549,0
192,0,0,0,0
193,-6.47149861358965,-6.47149861358965,-0.543088456448199,0
194,-6.52091493672463,-6.52091493672463,-0.47361732078402,0
195,-5.18799066599718,-5.18799066599718,-2.65736367849241,0
196,-4.84964797097319,-4.84964797097319,-1.24255993334049,0
197,-5.12344922282768,-5.12344922282768,-4.90156775556692,0
198,-3.9050820521062,-3.9050820521062,-2.26522598923261,0
199,0,0,0,0
200,-6.6781407746085,-3.40794835406901,-0.24368660976646,0
201,-3.54010550520234,-3.54010550520234,-1.97350119495148,0
202,-4.82684676586618,-4.82684676586618,-1.66746806537159,0
203,0,0,0,0
204,-5.7750146957173,-5.7750146957173,-1.17275307386441,0
205,-6.15359164508579,-6.15359164508579,-0.796286616988926,0
206,-6.58627055519324,-3.07326135743109,-0.344994317850201,0
207,-6.62213675044922,-6.62213675044922,-0.413411126718711,0
208,-1.59487807572239,-1.59487807572239,-1.59487807572239,0
209,-3.23662571497987,-3.23662571497987,-3.23662571497987,0
210,-1.36351432053437,-1.36351432053437,-1.36351432053437,0
211,-6.73366952418637,-2.7674141730012,-0.195781064107718,0
212,-6.23018087120915,-6.23018087120915,-0.732319195402762,0
213,-6.64788206466099,-6.64788206466099,-0.26792573847108,0
214,-5.91498678598392,-5.91498678598392,-0.972015900478393,0
215,-5.68546480490198,-5.68546480490198,-1.03296263684896,0
216,-1.17528443636046,-1.17528443636046,-1.17528443636046,0
217,-4.92718944513886,-4.92718944513886,-3.74484806929028,0
218,-1.85137247486117,-1.85137247486117,-1.85137247486117,0
219,-2.15121070815424,-2.15121070815424,-2.15121070815424,0
220,-6.334713889668,-6.334713889668,-0.836931278093982,0
221,-4.61969144921974,-4.61969144921974,-2.06344105236498,0
222,-3.97677597327824,-3.97677597327824,-3.97677597327824,0
223,-6.40348277869103,-6.40348277869103,-0.542987514182516,0
224,-5.62960222636788,-5.62960222636788,-1.98965771615185,0
225,-1.8529347227824,-1.8529347227824,-1.8529347227824,0
226,-4.87504174403663,-4.87504174403663,-1.75768572014877,0
227,0,0,0,0
228,-0.975079110277256,-0.975079110277256,-0.975079110277256,0
229,-6.25670297925948,-6.25670297925948,-0.660750483135635,0
230,-3.36388075555199,-3.36388075555199,-3.36388075555199,0
231,0,0,0,0
232,-4.99127756336232,-4.99127756336232,-2.01666125744538,0
233,-1.26552712027392,-1.26552712027392,-1.26552712027392,0
234,-5.34695213833029,-5.34695213833029,-1.39549326410231,0
235,-6.35418694263885,-6.35418694263885,-0.848995541438723,0
236,0,0,0,0
237,-4.84373594772733,-4.84373594772733,-4.22411225118425,0
238,-4.20341208431941,-4.20341208431941,-2.43866301757838,0
239,-6.36321853132735,-5.07790963252034,-0.532113709011609,0
240,-6.37700385647696,-6.37700385647696,-1.03975754441772,0
241,-5.63285522424774,-5.63285522424774,-2.11219737725494,0
242,-4.84103149615054,-4.84103149615054,-2.07163249986569,0
243,-2.8366648256588,-2.8366648256588,-2.8366648256588,0
244,-3.51360916027658,-3.51360916027658,-2.96262673442227,0
245,-3.71747550328337,-3.71747550328337,-2.74385105563237,0
246,-4.55982617926429,-4.55982617926429,-1.61878332463058,0
247,-6.69263556804235,-3.24074654321658,-0.243929187853711,0
248,-2.49146468526562,-2.49146468526562,-1.64174493664911,0
249,-5.87666984004161,-5.87666984004161,-0.922880895269836,0
250,-1.04034012861928,-1.04034012861928,-1.04034012861928,0
251,-3.99866187169538,-3.99866187169538,-3.99866187169538,0
252,-5.21375260393191,-5.21375260393191,-1.48257598292494,0
253,0,0,0,0
254,-6.41153983500687,-6.41153983500687,-0.517824439649654,0
255,-6.25558737118475,-6.25558737118475,-0.741373778857143,0
256,-6.36146426655869,-6.36146426655869,-0.845920514617973,0
257,-2.35709483352655,-2.35709483352655,-1.6173923960404,0
258,-1.74340355763155,-1.74340355763155,-1.74340355763155,0
259,-1.54904787747395,-1.54904787747395,-1.53283011918503,0
260,0,0,0,0
261,-1.00653027902023,-1.00653027902023,-1.00653027902023,0
262,-3.8379026568232,-3.8379026568232,-3.8379026568232,0
263,-6.3995593233895,-6.3995593233895,-0.59305126002564,0
264,-0.661682922911462,-0.661682922911462,-0.661682922911462,0
265,-4.88154599795952,-4.88154599795952,-1.36172937768111,0
266,-1.57301935131568,-1.57301935131568,-1.57301935131568,0
267,-3.18397662797587,-3.18397662797587,-1.70014113943899,0
268,-0.87074878642368,-0.87074878642368,-0.87074878642368,0
269,0,0,0,0
270,-1.19684728465517,-1.19684728465517,-1.19684728465517,0
271,-0.579352281507384,-0.579352281507384,-0.579352281507384,0
272,0,0,0,0
273,-6.05601305800839,-6.05601305800839,-0.872142612583877,0
274,0,0,0,0
275,-4.43055091569097,-4.43055091569097,-1.58909212776803,0
276,-4.19969410679997,-4.19969410679997,-2.44890888685507,0
277,-4.76334492551514,-4.76334492551514,-1.49963836161379,0
278,-3.40949618342416,-3.40949618342416,-3.36566958839005,0
279,-6.37757025315504,-6.37757025315504,-0.583943115574714,0
280,-6.6635149568363,-6.6635149568363,-0.250516583157434,0
281,-4.36912517495418,-4.36912517495418,-2.07467509721473,0
282,-3.33548124771886,-3.33548124771886,-2.81699109689369,0
283,-3.48025937318331,-3.48025937318331,-2.04198746705443,0
284,-2.85635187401043,-2.85635187401043,-1.15222075184902,0
285,-5.53394833139462,-5.53394833139462,-4.23234793253682,0
286,-3.59104795412681,-3.59104795412681,-1.79262999595334,0
287,-1.66603713305353,-1.66603713305353,-1.59522295509692,0
288,-0.38938811344072,-0.38938811344072,-0.38938811344072,0
289,-0.406538772950305,-0.406538772950305,-0.406538772950305,0
290,-5.7196201868591,-5.7196201868591,-1.13308886181455,0
291,-6.68983420642256,-6.68983420642256,-0.289858267802521,0
292,-3.86746187112203,-3.86746187112203,-2.25472018919971,0
293,0,0,0,0
294,-3.35402686847482,-3.35402686847482,-3.35402686847482,0
295,0,0,0,0
296,-1.86561490325474,-1.86561490325474,-1.86561490325474,0
297,-6.3170075556384,-6.3170075556384,-0.70281643506019,0
298,-4.02927105284351,-4.02927105284351,-4.02927105284351,0
299,-3.59710715411076,-3.59710715411076,-2.82586495202271,0
300,-6.63433934883868,-6.63433934883868,-0.395972956752542,0
301,-3.56942530600816,-3.56942530600816,-2.65944369142431,0
302,-6.496200901794,-3.98673353171559,-0.492104846525559,0
303,-4.12476602800407,-4.12476602800407,-2.67908046873814,0
304,-6.40454228467181,-6.40454228467181,-0.75973187812978,0
305,-2.4497247088531,-2.4497247088531,-2.4497247088531,0
306,-3.24893868039563,-3.24893868039563,-3.24893868039563,0
307,-6.02087255137388,-6.02087255137388,-1.24585463252156,0
308,-5.40155262828371,-5.40155262828371,-1.21086504296603,0
309,-6.1661302179921,-6.1661302179921,-0.80390874988572,0
310,-6.63957270293071,-6.63957270293071,-0.392834295469405,0
311,-4.68064208886532,-4.68064208886532,-3.38764296216109,0
312,-6.5630142272873,-6.5630142272873,-0.400805374761055,0
313,-5.8468854835277,-5.8468854835277,-0.998834564725264,0
314,-4.55620837571168,-4.55620837571168,-3.28985344615142,0
315,-5.22858964987131,-5.22858964987131,-1.58728702167875,0
316,-0.858831625892073,-0.858831625892073,-0.858831625892073,0
317,-3.61424370325532,-3.61424370325532,-3.32238450890395,0
318,-6.06287951308991,-6.06287951308991,-1.27686038142818,0
319,-5.30328516528701,-5.30328516528701,-1.29986542759074,0
320,-5.3467582715822,-5.3467582715822,-2.60748476791057,0
321,-2.35853613229131,-2.35853613229131,-2.22819385228852,0
322,0,0,0,0
323,-5.37212257844855,-5.37212257844855,-2.45632674326542,0
324,-6.51006268200083,-4.10996467861756,-0.415740785572758,0
325,-6.66974450715697,-3.63640632550955,-0.269988916712187,0
326,-1.1596294948833,-1.1596294948833,-1.1596294948833,0
327,-4.22181106920257,-4.22181106920257,-1.49606673749696,0
328,-6.29676708984056,-4.02296660921955,-0.531214064755239,0
329,-3.81084606463367,-3.81084606463367,-2.14701764742001,0
330,-6.32912270832209,-6.32912270832209,-0.80966152946822,0
331,-5.90447055724971,-5.85039143805064,-0.817880557500932,0
332,-3.19605435653148,-3.19605435653148,-3.19605435653148,0
333,-6.63700505190429,-6.63700505190429,-0.323826934003479,0
334,-2.74728760925682,-2.74728760925682,-1.83998035625025,0
335,-6.21096633641293,-6.21096633641293,-0.962010384394574,0
336,-2.18680550557236,-2.18680550557236,-2.18680550557236,0
337,-4.06902593957472,-4.06902593957472,-2.2311801805067,0
338,-0.0472343740453001,-0.0472343740453001,-0.0472343740453001,0
339,-4.4732837486181,-4.4732837486181,-2.58923101577515,0
340,-5.88093784547767,-5.88093784547767,-1.07051866186481,0
341,-5.75553655185351,-5.75553655185351,-0.960587375708464,0
342,-6.32435637380822,-6.32435637380822,-0.902427813654139,0
343,-1.2269469963971,-1.2269469963971,-1.2269469963971,0
344,-6.18282577685722,-6.18282577685722,-0.854442612674642,0
345,-5.11568713373105,-5.11568713373105,-1.10707475243016,0
346,-6.53214834344125,-6.53214834344125,-0.440145903867419,0
347,-6.3462578640601,-6.3462578640601,-0.731534467063994,0
348,-3.28957703807258,-3.28957703807258,-2.45048541918325,0
349,-0.140135464695142,-0.140135464695142,-0.140135464695142,0
350,-6.64979607285615,-6.64979607285615,-0.316763792686375,0
351,-5.52891370235578,-5.52891370235578,-4.35980287729697,0
352,-6.18666116083285,-6.18666116083285,-0.908889790255446,0
353,-6.3683286438577,-6.3683286438577,-0.772913924459649,0
354,-0.80869334423048,-0.80869334423048,-0.80869334423048,0
355,-5.78500088678542,-5.78500088678542,-1.45046067140979,0
356,-4.62506688604569,-4.62506688604569,-2.48518269381515,0
357,-3.44807311622333,-3.44807311622333,-2.24064139965699,0
358,-0.806847851891979,-0.806847851891979,-0.806847851891979,0
359,-6.18066865773307,-6.18066865773307,-1.40344284777832,0
360,-0.0689583850929898,-0.0689583850929898,-0.0689583850929898,0
361,-1.77827362460571,-1.77827362460571,-1.77827362460571,0
362,-5.96328997621386,-5.96328997621386,-1.44542079002163,0
363,-5.76357533225096,-5.76357533225096,-1.13437597957683,0
364,-1.63222514546874,-1.63222514546874,-1.63222514546874,0
365,-4.09429910471358,-4.09429910471358,-1.72940115096926,0
366,-5.83403668213143,-5.83403668213143,-2.18120989671092,0
367,0,0,0,0
368,-6.27433046834027,-6.27433046834027,-0.981567822007849,0
369,-6.51578597425033,-1.51804228037553,-0.123810109257002,0
370,-6.13599985895899,-6.13599985895899,-1.14725733327977,0
371,-3.64377995861617,-3.64377995861617,-2.82701103554118,0
372,0,0,0,0
373,-2.45751454914647,-2.45751454914647,-2.45751454914647,0
374,-3.92998294365107,-3.92998294365107,-2.72942541479244,0
375,-0.801756637779013,-0.801756637779013,-0.801756637779013,0
376,0,0,0,0
377,0,0,0,0
378,-5.80728624275298,-5.80728624275298,-0.908898443904803,0
379,-0.260854455479212,-0.260854455479212,-0.260854455479212,0
380,-2.75652368122246,-2.75652368122246,-2.75652368122246,0
381,-6.34637548491702,-6.34637548491702,-0.675471664413938,0
382,-5.99404237810964,-5.99404237810964,-1.00552236827974,0
383,-6.40177497922407,-6.40177497922407,-0.924010137550202,0
384,-0.522954397813227,-0.522954397813227,-0.522954397813227,0
385,-5.61113902380318,-5.61113902380318,-1.36877408502426,0
386,-6.56149583406307,-4.91700156454056,-0.409150124385735,0
387,-4.40644956759763,-4.40644956759763,-1.70016572254359,0
388,-5.89849291258124,-5.89849291258124,-1.16375901013937,0
389,-6.30081191464491,-6.30081191464491,-0.573366896969191,0
390,-6.60951719290121,-4.158204716956,-0.313669542129795,0
391,0,0,0,0
392,-4.44522239548011,-4.44522239548011,-2.50601263951392,0
393,-5.79346862693118,-5.79346862693118,-1.07385666728321,0
394,-0.0560833248273909,-0.0560833248273909,-0.0560833248273909,0
395,-0.889939533058098,-0.889939533058098,-0.889939533058098,0
396,-4.43975658731133,-4.43975658731133,-1.42876744543305,0
397,-6.38822112121269,-6.38822112121269,-0.658630887473472,0
398,-1.50102684321804,-1.50102684321804,-1.50102684321804,0
399,-6.10857943935643,-6.10857943935643,-0.802083189204482,0
400,-5.97017008001874,-5.97017008001874,-1.57087686375594,0
401,-1.45235415585363,-1.45235415585363,-1.45235415585363,0
402,-5.46849333281,-5.46849333281,-1.16807876607212,0
403,-1.28984758982461,-1.28984758982461,-1.28984758982461,0
404,-5.46670020707315,-5.46670020707315,-1.23113370234815,0
405,-3.99033122904378,-3.99033122904378,-2.81975478553714,0
406,-0.534618969761631,-0.534618969761631,-0.534618969761631,0
407,-1.66079001569528,-1.66079001569528,-1.66079001569528,0
408,-6.32693385073364,-6.32693385073364,-0.797970105009407,0
409,-5.29650994064008,-5.29650994064008,-2.67306915595953,0
410,-5.72296211349287,-5.72296211349287,-1.33446751345581,0
411,-4.0879139414446,-4.0879139414446,-3.96860932839887,0
412,-5.62038578483288,-5.62038578483288,-2.99551833930673,0
413,-0.01108390011842,-0.01108390011842,-0.01108390011842,0
414,-3.45578123696298,-3.45578123696298,-2.49737775292148,0
415,-0.512231964855582,-0.512231964855582,-0.512231964855582,0
416,-5.52644694570982,-5.52644694570982,-3.26613446642831,0
417,-3.26671212469826,-3.26671212469826,-3.26671212469826,0
418,-6.16108008940952,-6.16108008940952,-1.09868217210059,0
419,0,0,0,0
420,-6.19097351197338,-6.19097351197338,-0.943797892100787,0
421,-6.59202730854273,-6.59202730854273,-0.340905557691683,0
422,-1.70305433096885,-1.70305433096885,-1.70305433096885,0
423,-1.6940061235453,-1.6940061235453,-1.6940061235453,0
424,-5.71985256008318,-5.71985256008318,-1.04047571836969,0
425,-4.49598117290062,-4.49598117290062,-1.76147448679271,0
426,-5.71376003661167,-5.71376003661167,-1.25995018034853,0
427,-5.63091230468641,-5.63091230468641,-1.23187505029136,0
428,0,0,0,0
429,0,0,0,0
430,-6.50346662253747,-4.85281486234477,-0.406500895331677,0
431,-0.133051098373846,-0.133051098373846,-0.133051098373846,0
432,-3.28696996952211,-3.28696996952211,-2.73667953905714,0
433,-4.97140072067679,-4.97140072067679,-2.84987136749237,0
434,-6.28602565015746,-6.28602565015746,-0.738881406327945,0
435,-4.68296635690926,-4.68296635690926,-1.61101918151555,0
436,-3.50135611259135,-3.50135611259135,-3.50135611259135,0
437,-4.82191361097991,-4.82191361097991,-3.71997450465318,0
438,-1.87814090867491,-1.87814090867491,-1.87814090867491,0
439,-6.49163020826869,-6.49163020826869,-0.604514907068208,0
440,0,0,0,0
441,-2.82499633506421,-2.82499633506421,-1.87359600598725,0
442,0,0,0,0
443,-2.12217486755201,-2.12217486755201,-1.39414868057591,0
444,-5.95277665221114,-5.95277665221114,-1.44745561449626,0
445,-3.140062533982,-3.140062533982,-2.60171653708976,0
446,0,0,0,0
447,-0.788095784366597,-0.788095784366597,-0.788095784366597,0
448,-6.15020773808155,-6.15020773808155,-1.12648844300629,0
449,-3.3102260929431,-3.3102260929431,-2.11272135857111,0
450,-6.19518499685716,-6.19518499685716,-1.12431331150533,0
451,-5.17048219587498,-5.17048219587498,-1.27667151041823,0
452,-2.33463522108341,-2.33463522108341,-2.33463522108341,0
453,-6.19541495146117,-6.19541495146117,-0.997288267750079,0
454,-6.46496290972551,-6.46496290972551,-0.580468608952338,0
455,-4.96214437238457,-4.96214437238457,-1.25424507493701,0
456,-4.38681262997809,-4.38681262997809,-2.42695258898007,0
457,-4.25335440543787,-4.25335440543787,-1.5332890569615,0
458,-6.57529818929098,-6.57529818929098,-0.350613988437469,0
459,-4.87650374207215,-4.87650374207215,-1.42000563573423,0
460,-5.6346795246504,-5.6346795246504,-1.21778542173754,0
461,-6.46447066860451,-6.46447066860451,-0.527370619878287,0
462,-5.79256211482437,-5.79256211482437,-1.10774424818728,0
463,-5.48803971643519,-5.48803971643519,-0.955667918346699,0
464,-5.71489267586322,-5.71489267586322,-1.49414752777533,0
465,-4.06962577550016,-4.06962577550016,-2.92668977334694,0
466,-6.48175063428454,-5.07887011806064,-0.443727170142606,0
467,-6.60166615782123,-4.16458352770389,-0.377561846783138,0
468,-3.84309103104442,-3.84309103104442,-2.29312009531158,0
469,-1.17017764568157,-1.17017764568157,-1.17017764568157,0
470,-6.54092602286847,-2.1624943323247,-0.20650978533701,0
471,-6.62605058681572,-6.62605058681572,-0.351103259078383,0
472,-6.53753031657105,-6.53753031657105,-0.569501736859344,0
473,-5.18852080822582,-5.18852080822582,-2.01879878090562,0
474,-0.690816045853891,-0.690816045853891,-0.690816045853891,0
475,-6.09996250858744,-6.09996250858744,-0.931536264840046,0
476,-0.214660057754507,-0.214660057754507,-0.214660057754507,0
477,-6.1257401641074,-6.1257401641074,-1.04992839861858,0
478,-6.45545752677201,-6.45545752677201,-0.582663566013699,0
479,-5.09747050990043,-5.09747050990043,-1.92029743343952,0
480,-6.54531726695778,-6.54531726695778,-0.452231112185713,0
481,-3.40367975228225,-3.40367975228225,-1.86618249840675,0
482,-6.34835640132204,-6.34835640132204,-0.776058098086176,0
483,-0.883698613911222,-0.883698613911222,-0.883698613911222,0
484,-4.37422594459584,-4.37422594459584,-1.84296865702199,0
485,-2.80504300029043,-2.80504300029043,-2.76410737814469,0
