"Run.ID","P0.Regret.GS","P1.Regret.GS","P2.Regret.GS","P3.Regret.GS"
825,0.0127966722168174,0.0144558557826951,0.0174215951538042,0
826,0.0187748226409428,0.0209673834100279,0.0187755747823803,0
827,0,0.00115443257598425,0.024445085002494,0.00437954239487376
828,0.0315611676047052,0.0217652122500921,0.0156671357170269,0
829,0.0321851602805273,0.0376953598233604,0.0197209208378798,0
830,0.0062706254863711,0.00714580634412569,0.0174471219670637,0
831,0.00861735126480163,0.0102165071508112,0.0178004507774461,0
832,0.0127642079215503,0.0178532382514036,0.0163862806600466,0
833,0,0.000974500375195482,0.00842051434371325,0.0142608185276393
834,0.00250420364877833,0.00351843896328016,0.020139461066003,0
835,0.0230329190162556,0.0287600983347144,0.0163349378837077,0
836,0.0251535769570621,0.0268287809235732,0.0213185447047684,0
837,0,0.000966677041283767,0.00755188251816855,0.00416709154082554
838,0.0103547523181696,0.0119611266370639,0.0225971531019612,0
839,0.0119294084102706,0.0131292231379748,0.0198839350662726,0
