"GRAPROES_NUM","PER_VPH_INTER"
9.53,"31.7073%"
10.27,"38.2353%"
15.33,"82.3529%"
16.04,"72.7273%"
11.13,"100.0000%"
11.36,"80.7692%"
11.37,"92.3077%"
11.45,"88.3117%"
11.68,"84.0909%"
10.8,"63.6364%"
10.86,"80.0000%"
11.52,"89.4737%"
10.78,"88.8889%"
12.05,"87.5000%"
11.94,"93.5484%"
11.78,"66.6667%"
11.36,"77.5000%"
15.25,"95.2381%"
15.29,"100.0000%"
13.88,"100.0000%"
14.33,"83.3333%"
15.81,"100.0000%"
14.7,"96.1538%"
15.79,"100.0000%"
14.53,"93.7500%"
15.09,"96.1538%"
15.24,"97.6190%"
16.27,"95.8333%"
14.82,"98.1481%"
15.71,"100.0000%"
15.48,"95.7447%"
15.04,"97.4359%"
15.61,"100.0000%"
14.47,"100.0000%"
15.2,"100.0000%"
15.05,"89.4737%"
15,"100.0000%"
14.79,"100.0000%"
15.3,"100.0000%"
15.73,"94.4444%"
16.55,"100.0000%"
15.5,"100.0000%"
16.2,"100.0000%"
15.54,"96.7742%"
15.36,"97.5000%"
15.07,"95.0000%"
14.57,"100.0000%"
15.44,"100.0000%"
14.54,"100.0000%"
14.91,"100.0000%"
14.21,"95.3488%"
14.57,"97.2973%"
15.74,"95.3488%"
14.33,"100.0000%"
10.18,"80.0000%"
8.7,"75.0000%"
8.56,"50.0000%"
10.97,"83.8710%"
11.53,"86.6667%"
11.92,"88.8889%"
12.35,"84.6154%"
13.16,"73.9130%"
14.51,"97.5000%"
14.55,"96.1538%"
14.82,"100.0000%"
14.84,"100.0000%"
15.3,"100.0000%"
15.5,"100.0000%"
15.09,"100.0000%"
14.58,"100.0000%"
14.39,"95.8333%"
14.92,"100.0000%"
15.66,"100.0000%"
14,"100.0000%"
15.24,"100.0000%"
13.57,"100.0000%"
14.17,"100.0000%"
15.7,"100.0000%"
14.76,"100.0000%"
16.33,"100.0000%"
14.36,"96.1538%"
13.63,"100.0000%"
14.93,"100.0000%"
14.36,"100.0000%"
15.67,"100.0000%"
14.15,"100.0000%"
14.54,"88.8889%"
15.36,"90.0000%"
16.11,"100.0000%"
14.69,"93.7500%"
15.94,"100.0000%"
15.77,"95.2381%"
15.27,"96.8750%"
15.35,"100.0000%"
16.21,"100.0000%"
15.86,"100.0000%"
14.83,"100.0000%"
14.63,"100.0000%"
16.28,"90.0000%"
13.76,"74.5763%"
9.81,"100.0000%"
14.63,"100.0000%"
15.05,"100.0000%"
14.53,"100.0000%"
14.38,"100.0000%"
10.12,"81.3953%"
11,"83.3333%"
9.97,"70.4545%"
9.32,"55.5556%"
10.41,"80.5556%"
10.85,"92.3077%"
9.15,"68.4211%"
9.54,"70.0000%"
9.88,"82.6087%"
9.86,"88.2353%"
9.96,"74.2857%"
11.04,"75.0000%"
9.63,"80.5556%"
9.91,"89.1892%"
10.31,"71.8750%"
9.5,"0.0000%"
9.68,"45.4545%"
10.43,"81.5789%"
9.56,"85.7143%"
10.39,"87.5000%"
11.1,"63.4146%"
11.26,"84.4444%"
11.18,"78.3784%"
10.89,"95.5556%"
10.56,"86.0759%"
10.9,"75.4098%"
10.44,"87.3016%"
10.84,"80.0000%"
10.57,"84.3750%"
10.63,"90.2439%"
10.46,"81.1594%"
10.34,"80.0000%"
10.07,"73.4694%"
10.31,"80.8511%"
10.26,"80.8511%"
10.1,"80.0000%"
11.53,"92.5926%"
10.92,"90.6250%"
11.02,"81.8182%"
10.06,"82.5397%"
7.44,"71.4286%"
10.14,"89.1892%"
10.38,"90.9091%"
11.17,"93.0233%"
10.17,"91.3043%"
10.49,"91.1111%"
11.18,"86.7925%"
11.93,"75.8621%"
10.55,"92.0000%"
11.23,"77.0833%"
9.33,"75.0000%"
11,"63.6364%"
9.73,"71.1111%"
10.83,"66.0000%"
10.8,"76.6667%"
10.31,"57.8947%"
10.33,"68.7500%"
10.71,"100.0000%"
7.67,"75.0000%"
10.06,"69.7674%"
11.33,"82.6087%"
11.42,"84.6154%"
10.53,"75.0000%"
10,"71.4286%"
10,"71.4286%"
9.5,"80.0000%"
10.49,"58.8235%"
9,"70.0000%"
11.47,"86.9565%"
10.77,"90.9091%"
9.27,"60.0000%"
10.38,"66.6667%"
11.64,"89.4737%"
12.65,"100.0000%"
10.37,"72.2222%"
10.5,"47.0588%"
11.13,"55.5556%"
11.84,"94.7368%"
9.16,"59.2593%"
10.83,"93.3333%"
11.67,"90.9091%"
9.85,"85.7143%"
11.63,"70.0000%"
13.63,"75.0000%"
7.33,"0.0000%"
9.61,"88.8889%"
8.79,"66.6667%"
9.22,"55.5556%"
9.29,"62.8571%"
10.14,"81.9672%"
9.52,"66.1538%"
9.27,"59.0909%"
15,"97.2222%"
9.71,"62.8571%"
11.91,"90.0000%"
10.54,"79.1667%"
12.05,"78.1250%"
11.57,"83.7838%"
10.75,"83.3333%"
10.98,"95.0000%"
11.13,"93.5484%"
10.94,"86.3636%"
10.05,"89.4737%"
10.8,"86.0465%"
11.22,"94.4444%"
11.8,"93.3333%"
10.22,"79.7101%"
10.99,"96.2963%"
12.92,"92.3077%"
14.57,"95.0000%"
14.57,"93.0233%"
13.67,"100.0000%"
14.35,"90.9091%"
14.03,"92.3077%"
13.74,"95.0000%"
13.25,"96.9231%"
11.98,"100.0000%"
12.71,"86.4865%"
12.4,"96.2963%"
11.81,"100.0000%"
12.39,"95.6522%"
11.89,"91.3043%"
12.79,"90.9091%"
12.72,"85.7143%"
13.46,"90.0000%"
11.79,"94.4444%"
14.67,"75.0000%"
14.09,"95.4545%"
13.87,"100.0000%"
13.42,"93.3333%"
14.23,"97.5000%"
13.2,"100.0000%"
13.76,"100.0000%"
12.74,"100.0000%"
14.46,"90.4762%"
14.33,"100.0000%"
14.38,"91.3043%"
13.39,"94.7368%"
14.41,"100.0000%"
13.9,"100.0000%"
13.98,"90.4762%"
13.34,"100.0000%"
15,"100.0000%"
14.2,"100.0000%"
13.99,"90.0000%"
14.27,"97.7778%"
14.59,"91.4286%"
14.44,"97.2222%"
14.29,"95.0000%"
9.1,"54.5455%"
8.88,"70.3704%"
7.79,"58.3333%"
8.85,"73.0769%"
8.71,"55.5556%"
8.42,"62.5000%"
9.63,"72.7273%"
10.46,"94.1176%"
9.12,"76.9231%"
8.54,"50.0000%"
9.47,"52.9412%"
5.91,"0.0000%"
8.48,"66.6667%"
7.68,"50.0000%"
17,"0.0000%"
6.07,"41.1765%"
6.17,"0.0000%"
4.88,"55.5556%"
8.66,"64.2857%"
7.03,"55.5556%"
8.7,"35.0000%"
7.6,"42.8571%"
7.21,"52.1739%"
13,"87.8049%"
12.85,"100.0000%"
12.82,"88.8889%"
13.28,"79.3103%"
13.56,"95.8333%"
13.3,"97.5000%"
7.83,"75.0000%"
8.3,"63.6364%"
8.56,"63.6364%"
8,"75.0000%"
9,"50.0000%"
9.54,"64.7059%"
9.04,"62.5000%"
8.66,"56.5217%"
8.84,"62.7451%"
9.29,"73.1707%"
8.81,"57.1429%"
8.14,"70.5882%"
9.66,"74.4681%"
8.68,"68.7500%"
8.47,"60.8696%"
9.58,"77.7778%"
9.03,"79.3103%"
8.75,"78.2609%"
8.96,"68.1818%"
8.8,"55.5556%"
9.24,"58.8235%"
8.56,"47.3684%"
8.91,"72.7273%"
8.47,"67.6471%"
8.96,"67.6471%"
9.34,"73.9130%"
8.65,"72.7273%"
8.58,"79.3103%"
8.57,"76.9231%"
8.31,"65.2174%"
8.95,"78.7879%"
8.33,"60.0000%"
8.87,"44.4444%"
9.15,"60.0000%"
8.86,"65.7895%"
8.66,"70.5882%"
8.32,"59.0909%"
8.33,"82.1429%"
9.25,"80.4878%"
8.52,"72.2222%"
9.36,"73.9130%"
8.31,"60.7143%"
8.73,"68.1818%"
8.39,"77.7778%"
8.25,"75.8621%"
8.93,"59.2593%"
9.06,"69.5652%"
7.94,"57.8947%"
9.04,"82.6087%"
8.63,"84.2105%"
7.78,"66.6667%"
8.54,"70.5882%"
8.45,"57.1429%"
6.47,"70.5882%"
8.42,"73.6842%"
8.8,"77.5000%"
8.17,"59.3750%"
11.06,"88.8889%"
11.66,"81.6327%"
10.95,"76.4706%"
10.98,"84.8485%"
7.93,"66.6667%"
9.86,"80.4348%"
11.4,"82.7586%"
10.2,"84.6154%"
8.82,"52.1739%"
8.04,"72.4138%"
10.34,"84.7826%"
11.13,"78.5714%"
10.86,"85.3659%"
10.15,"88.0952%"
9.13,"56.5217%"
8.26,"64.5161%"
11.11,"90.2439%"
10.42,"74.3902%"
10.33,"97.4359%"
10.91,"89.5522%"
8.77,"80.0000%"
9.15,"75.0000%"
11.03,"82.0513%"
9.57,"89.1892%"
10.89,"90.7692%"
8.56,"66.6667%"
11.04,"73.1707%"
8.75,"72.7273%"
11.55,"68.4211%"
11.32,"86.9048%"
9.9,"80.0000%"
10.84,"69.2308%"
10.76,"64.2857%"
9.95,"75.8621%"
11.21,"75.0000%"
10.27,"80.0000%"
8.31,"53.4884%"
8.18,"71.4286%"
8.83,"90.9091%"
7.22,"55.0000%"
8.06,"60.7143%"
7.12,"50.0000%"
8.33,"65.7895%"
8.26,"48.1481%"
8.22,"36.8421%"
7.96,"66.6667%"
7.27,"73.9130%"
7.36,"45.7143%"
8.38,"66.6667%"
7.82,"58.3333%"
7.17,"58.6207%"
8.52,"65.5172%"
8.19,"46.4286%"
8.04,"48.0000%"
9,"52.6316%"
8.13,"75.0000%"
8.04,"80.0000%"
8.85,"73.9130%"
8.7,"52.1739%"
8.29,"80.0000%"
8.35,"62.5000%"
8.83,"71.0526%"
9.3,"21.4286%"
8.86,"31.2500%"
8.13,"64.2857%"
7.74,"50.0000%"
8.44,"65.2174%"
7,"48.0000%"
8.18,"54.0541%"
7.82,"50.0000%"
7.9,"44.7368%"
7.92,"62.8571%"
8.5,"55.8140%"
7.57,"54.5455%"
7.91,"55.5556%"
7.99,"58.0645%"
8.5,"80.0000%"
8.29,"63.1579%"
8.35,"54.8387%"
8.14,"63.1579%"
7.91,"60.6557%"
8.46,"41.1765%"
8.02,"65.0000%"
7.34,"62.0690%"
7.65,"40.9091%"
8.44,"41.6667%"
8.54,"60.6061%"
8.21,"50.0000%"
8.12,"40.9091%"
8.26,"60.0000%"
7.58,"58.6207%"
8.01,"65.2174%"
8.32,"45.7143%"
8.16,"57.8947%"
8.19,"71.4286%"
8.9,"60.7843%"
7.79,"70.0000%"
8.23,"43.7500%"
7.92,"50.0000%"
7.06,"64.7059%"
8.5,"42.8571%"
7.47,"46.6667%"
7.88,"65.0000%"
7.38,"38.8889%"
8.98,"47.6190%"
8.35,"57.5758%"
7.54,"44.4444%"
8.7,"50.0000%"
7.97,"48.5714%"
8.35,"28.5714%"
8.31,"35.7143%"
8.4,"33.3333%"
7.76,"53.3333%"
7.94,"35.7143%"
7.98,"65.1163%"
8.21,"56.0000%"
8.7,"62.2222%"
8.36,"63.8889%"
8.66,"60.0000%"
8.93,"62.2222%"
8.24,"52.6316%"
8.29,"61.3636%"
7.6,"57.8947%"
7.73,"42.5000%"
8.54,"51.2195%"
8.32,"57.1429%"
9.13,"61.3636%"
9.28,"71.4286%"
8.63,"77.7778%"
8.04,"62.9630%"
9.49,"92.0000%"
8.18,"77.2727%"
8.08,"54.1667%"
7.38,"57.8947%"
7.46,"65.7143%"
8.12,"73.5849%"
7.98,"59.2593%"
7.8,"53.3333%"
7.69,"36.3636%"
8.34,"55.0000%"
8.28,"61.9048%"
8.47,"75.6098%"
8.66,"65.9091%"
8.64,"65.9091%"
7.8,"58.1395%"
8.55,"65.1163%"
8.61,"73.0769%"
7.55,"68.4211%"
11.13,"78.0488%"
11.08,"79.0698%"
9.13,"75.0000%"
10.94,"77.2727%"
11.27,"87.5000%"
10.32,"77.1429%"
10.61,"75.6757%"
11.22,"85.7143%"
11.51,"84.3750%"
11.06,"81.8182%"
11.96,"84.2105%"
9,"84.6154%"
9.9,"64.7059%"
10.5,"84.6154%"
9.94,"75.0000%"
11.29,"87.2340%"
11,"83.3333%"
10.25,"71.4286%"
10.86,"90.0000%"
8.86,"66.6667%"
9.03,"76.9231%"
8.14,"52.9412%"
10.02,"76.4706%"
9.02,"71.4286%"
8.53,"50.0000%"
8.49,"57.1429%"
8.55,"66.6667%"
8.62,"64.5161%"
8.98,"62.9630%"
8.37,"53.5714%"
8.14,"40.4255%"
8.78,"70.0000%"
7.71,"23.8095%"
8.33,"53.1250%"
9.21,"58.1395%"
8.36,"53.3333%"
8.91,"73.9130%"
8.21,"53.1915%"
7.87,"55.0000%"
8.08,"46.9388%"
7.79,"53.6585%"
9.17,"61.1111%"
7.58,"61.2903%"
8.92,"63.0435%"
7.81,"58.6957%"
7.97,"55.5556%"
8.42,"50.0000%"
10.83,"84.6154%"
8.35,"70.5882%"
8.79,"52.9412%"
8.61,"73.5294%"
8.78,"68.7500%"
9.25,"63.6364%"
10.68,"76.0000%"
10.32,"73.3333%"
10.48,"78.2609%"
10.12,"77.7778%"
10.74,"63.8889%"
8.24,"50.0000%"
10.48,"76.1905%"
11.57,"66.6667%"
12.13,"75.0000%"
15.2,"100.0000%"
14.33,"100.0000%"
13.57,"88.8889%"
15.78,"100.0000%"
14.21,"90.9091%"
12.25,"100.0000%"
13.87,"100.0000%"
13.69,"90.0000%"
14.5,"100.0000%"
14.52,"100.0000%"
13.77,"100.0000%"
11.7,"100.0000%"
14.24,"100.0000%"
12.5,"100.0000%"
11.96,"71.4286%"
14.79,"100.0000%"
13.77,"100.0000%"
14.14,"100.0000%"
13.87,"100.0000%"
13.17,"86.6667%"
14.06,"100.0000%"
14.35,"100.0000%"
12.71,"90.0000%"
15.23,"100.0000%"
14.08,"100.0000%"
14.37,"90.4762%"
13.48,"76.4706%"
13.06,"94.1176%"
13.61,"93.7500%"
15.43,"100.0000%"
12.98,"93.7500%"
13.23,"100.0000%"
14,"93.7500%"
14.26,"93.3333%"
13.61,"94.4444%"
13.33,"100.0000%"
9.29,"48.5714%"
8.26,"37.5000%"
8.97,"44.4444%"
14.41,"92.3077%"
15,"100.0000%"
12.84,"100.0000%"
14,"92.8571%"
13.85,"92.8571%"
13.34,"88.8889%"
14.61,"100.0000%"
14.4,"83.3333%"
14.03,"100.0000%"
15.68,"100.0000%"
11.31,"81.8182%"
10.22,"50.0000%"
11.16,"60.0000%"
11.74,"76.4706%"
10.71,"83.3333%"
10.27,"85.7143%"
12.93,"86.6667%"
12.1,"71.4286%"
10.5,"37.5000%"
10.81,"37.5000%"
10.1,"100.0000%"
10.86,"86.1111%"
11.28,"84.0000%"
11.29,"86.9565%"
10.71,"73.3333%"
10.91,"83.3333%"
10.61,"75.0000%"
10.82,"81.3953%"
11.37,"85.1064%"
10.95,"75.6757%"
11.59,"68.5714%"
10.93,"88.8889%"
9.24,"82.8571%"
9.33,"91.8919%"
9.65,"65.7895%"
10.42,"78.1250%"
10.02,"76.3158%"
9.48,"71.4286%"
10.09,"83.3333%"
10.59,"78.3784%"
11.1,"84.2105%"
11.5,"83.8710%"
10.22,"82.8571%"
10.67,"82.5000%"
10.36,"75.0000%"
10.05,"78.3784%"
10.3,"94.8718%"
9.17,"84.6154%"
10.43,"82.3529%"
10.94,"82.3529%"
11.83,"81.6327%"
11.57,"86.0000%"
11.7,"90.9091%"
11.93,"100.0000%"
11.82,"97.0588%"
9.01,"67.6471%"
8.74,"74.3590%"
8.97,"60.0000%"
8.63,"43.2432%"
8.8,"47.0588%"
8.49,"51.8519%"
9.1,"68.7500%"
8.38,"64.4068%"
8.14,"57.7778%"
9.29,"53.8462%"
8.24,"54.5455%"
8.71,"48.6486%"
7.75,"56.2500%"
7.67,"61.1111%"
7.85,"59.2593%"
8.87,"60.0000%"
8.25,"71.4286%"
8.59,"77.5000%"
8.99,"50.0000%"
8.43,"59.1837%"
8.42,"57.5758%"
8.28,"73.4940%"
8.19,"46.5753%"
8.2,"59.5238%"
8.37,"69.6970%"
9,"50.0000%"
7.36,"41.1765%"
8.19,"37.0370%"
9.12,"44.0000%"
8.75,"52.3810%"
8.33,"73.0769%"
8.17,"54.1667%"
8,"86.9565%"
8.68,"61.7647%"
8.16,"54.2857%"
8.26,"55.8140%"
7.82,"57.1429%"
8.72,"74.0741%"
8.68,"48.2759%"
8.43,"60.5263%"
8.77,"51.6129%"
8.57,"67.8571%"
12.23,"82.5000%"
12.81,"93.1034%"
10.79,"68.2927%"
11.29,"72.7273%"
11.21,"88.0000%"
10.44,"84.6154%"
10.38,"80.0000%"
12.84,"91.6667%"
10.11,"79.3103%"
13.28,"90.0000%"
10.17,"77.7778%"
10.41,"80.5556%"
10.43,"93.7500%"
13.22,"90.4762%"
10,"77.7778%"
12.7,"93.1034%"
12.34,"85.0000%"
12.74,"78.2609%"
10.98,"77.2727%"
11.3,"94.7368%"
11.38,"85.7143%"
13.31,"86.6667%"
11.86,"86.6667%"
12.32,"87.8788%"
11.5,"75.0000%"
12.34,"83.3333%"
11.39,"94.7368%"
12.93,"80.7692%"
11.56,"80.0000%"
12.66,"84.6154%"
11.39,"100.0000%"
12.16,"88.2353%"
10.98,"84.2105%"
14.33,"86.6667%"
15.14,"100.0000%"
15.07,"91.6667%"
14.58,"84.6154%"
15.19,"100.0000%"
15.1,"97.5806%"
14.65,"97.2222%"
16.18,"100.0000%"
15.78,"100.0000%"
15.18,"95.6522%"
15.47,"95.6522%"
15.45,"90.9091%"
14.96,"100.0000%"
14.13,"100.0000%"
14.12,"100.0000%"
14.61,"100.0000%"
15.05,"100.0000%"
14.63,"96.9697%"
15.03,"100.0000%"
14.58,"100.0000%"
10.92,"83.7838%"
10.15,"88.8889%"
12.75,"100.0000%"
12.64,"82.5000%"
12.68,"94.2857%"
13.18,"91.4286%"
13.48,"97.0588%"
11.71,"94.1176%"
11.56,"86.9565%"
11.79,"92.8571%"
10.85,"92.0000%"
11.43,"81.5789%"
10.53,"80.0000%"
11.48,"86.2069%"
10.93,"75.0000%"
10.69,"90.3226%"
11.03,"90.2439%"
10.5,"75.0000%"
11.26,"84.0000%"
10.17,"81.2500%"
10.76,"80.5556%"
10.96,"92.1053%"
11.2,"97.1429%"
10.69,"76.0000%"
10.01,"76.0000%"
11.23,"90.9091%"
10.77,"68.0000%"
10.61,"80.9524%"
11.49,"87.2727%"
10.66,"89.2308%"
10.29,"85.1852%"
11.07,"84.7222%"
10.9,"81.6667%"
11.07,"96.0000%"
11.07,"76.8116%"
10.29,"79.2683%"
11.1,"84.3750%"
11.19,"86.4865%"
10.94,"76.4706%"
12.26,"79.4118%"
12.03,"81.2500%"
11.28,"80.0000%"
10.67,"75.0000%"
11.62,"79.1667%"
11.06,"85.7143%"
11.39,"85.7143%"
10.13,"85.0000%"
11.77,"77.7778%"
11.05,"75.0000%"
10.85,"87.5000%"
10.94,"79.6296%"
11.12,"89.2857%"
11.38,"88.8889%"
11.34,"93.5484%"
11.11,"74.5455%"
10.99,"96.5517%"
10.79,"85.2941%"
11.22,"75.8621%"
12.46,"81.8182%"
10.29,"80.0000%"
10.83,"82.0513%"
10.06,"67.6923%"
11.61,"77.4194%"
12.19,"87.8788%"
11.57,"71.2121%"
10.64,"89.4737%"
10.22,"71.4286%"
9.42,"65.6250%"
12.16,"73.0769%"
11.2,"89.2857%"
11.99,"72.0000%"
12.18,"90.3226%"
11.39,"63.6364%"
12.19,"100.0000%"
10.55,"74.0741%"
10.28,"66.6667%"
11.72,"84.3750%"
10.99,"85.0000%"
12.08,"77.2727%"
11.34,"90.9091%"
11.75,"90.4762%"
11.24,"87.8788%"
10.78,"96.1538%"
11.48,"77.7778%"
11.85,"95.6522%"
11.09,"81.4815%"
12.09,"82.8125%"
11.66,"79.1667%"
11.5,"81.8182%"
12.22,"88.8889%"
12.31,"80.0000%"
11.51,"86.8132%"
12.37,"81.8182%"
11.81,"90.0000%"
12.37,"94.4444%"
11.91,"88.2353%"
11.02,"77.7778%"
12.33,"84.6154%"
12.24,"79.6296%"
11.84,"75.0000%"
12.5,"88.8889%"
13.35,"88.8889%"
11.43,"62.5000%"
11.32,"93.7500%"
12.14,"84.5238%"
13.21,"92.3077%"
12.86,"90.4762%"
12.38,"93.7500%"
11.09,"83.3333%"
13.82,"82.3529%"
13.83,"97.8261%"
9.91,"64.2857%"
14.79,"91.6667%"
15.18,"100.0000%"
13.71,"96.0000%"
12.97,"92.0000%"
16.48,"100.0000%"
15.5,"100.0000%"
15.61,"100.0000%"
16.32,"100.0000%"
9.19,"93.1034%"
8.55,"82.0513%"
9.41,"83.3333%"
8.68,"75.0000%"
8.76,"88.8889%"
8.73,"72.7273%"
8.46,"55.0000%"
8.66,"59.6491%"
8.26,"71.4286%"
10.26,"86.4865%"
8.99,"64.1509%"
9.68,"76.1905%"
9.48,"64.7059%"
9.19,"65.0794%"
8.71,"69.8630%"
8.74,"53.7313%"
8.73,"90.0000%"
8.41,"63.6364%"
8.97,"68.7500%"
9.07,"76.0870%"
9.29,"71.7949%"
9.05,"68.8889%"
9.7,"63.0435%"
10.05,"64.4444%"
10.12,"68.0851%"
9.32,"75.0000%"
9.2,"61.9048%"
9.27,"65.7143%"
9.68,"69.5652%"
8.67,"64.2857%"
9.42,"75.0000%"
9.17,"88.8889%"
8.87,"70.0000%"
9.07,"76.0870%"
9.09,"80.0000%"
8.94,"83.3333%"
9.33,"76.0870%"
9.33,"71.8750%"
8.43,"61.3636%"
8.65,"75.0000%"
8.07,"69.0476%"
8.81,"66.6667%"
8.99,"78.1250%"
10.57,"50.0000%"
12.34,"96.5517%"
12.45,"93.1034%"
13.08,"100.0000%"
12.84,"91.6667%"
13.02,"84.7458%"
11.76,"85.7143%"
7.43,"60.7143%"
8.57,"64.0000%"
12.62,"89.1304%"
12.68,"87.8049%"
9.18,"69.2308%"
9.36,"75.0000%"
12.99,"87.8788%"
7.93,"0.0000%"
8.53,"58.6207%"
8.24,"44.4444%"
11.89,"91.6667%"
12.19,"58.8235%"
8.98,"66.6667%"
8.83,"57.6923%"
7.74,"57.1429%"
8.02,"65.6250%"
8.16,"58.6207%"
8,"53.5714%"
8.89,"70.3704%"
8.44,"55.5556%"
7.11,"58.6207%"
7.87,"86.6667%"
8.55,"59.2593%"
7.9,"63.6364%"
8.93,"70.3704%"
8.66,"56.6667%"
8.78,"51.4286%"
8.2,"50.0000%"
8.1,"60.7143%"
7.95,"64.0000%"
8.38,"70.0000%"
10.08,"68.4211%"
10.24,"90.9091%"
10.54,"74.3590%"
11.16,"88.2353%"
11.73,"75.6098%"
11.31,"92.8571%"
9.66,"75.6098%"
10.42,"78.0488%"
9.54,"82.5000%"
8.94,"88.8889%"
9.47,"68.7500%"
9.11,"58.3333%"
11.25,"90.2439%"
10.1,"85.4545%"
10.64,"92.8571%"
11.21,"86.0465%"
9.81,"85.0000%"
10.46,"76.1905%"
12.26,"100.0000%"
10.76,"90.9091%"
12.09,"92.0000%"
11.64,"90.0000%"
11.02,"95.8333%"
10.86,"79.1667%"
11.07,"95.0000%"
10.97,"85.9649%"
11.52,"73.3333%"
11.71,"84.0909%"
12.29,"80.0000%"
12.88,"89.7959%"
12.07,"91.1111%"
12.77,"87.5000%"
12.93,"91.8919%"
12.14,"86.6667%"
12.5,"85.7143%"
13.07,"95.6522%"
13.41,"93.4783%"
12.51,"89.7959%"
12.65,"95.0000%"
11.66,"72.2222%"
7.58,"54.5455%"
8.8,"82.6087%"
7.94,"71.1111%"
8.16,"73.3333%"
8.2,"59.5745%"
8.53,"61.2903%"
8.16,"54.2857%"
8.11,"69.6970%"
8.72,"51.1628%"
8.53,"52.1739%"
7.67,"41.8605%"
7.75,"56.5217%"
8.59,"60.9756%"
8.35,"65.1163%"
8.96,"70.0000%"
8.17,"68.1818%"
8.96,"91.6667%"
9.03,"100.0000%"
7.23,"85.7143%"
8.89,"71.4286%"
8.46,"100.0000%"
9.88,"84.8485%"
8.82,"82.5000%"
8.65,"72.2222%"
8.64,"57.8947%"
7.87,"46.5116%"
8.57,"50.0000%"
8.33,"59.2593%"
8.48,"96.4286%"
8.46,"82.9268%"
8.39,"58.5366%"
9.14,"67.5000%"
8.99,"85.1852%"
8.01,"74.4681%"
9.17,"85.3659%"
8.24,"47.5000%"
8.2,"55.0000%"
8.35,"50.0000%"
8.98,"77.1429%"
8.45,"47.3684%"
8.37,"57.5758%"
10.23,"33.3333%"
8.61,"63.6364%"
8.54,"67.4419%"
8.37,"71.4286%"
8.67,"61.1111%"
9.23,"79.4872%"
8.59,"41.6667%"
8.7,"62.1622%"
8.79,"58.8235%"
8.3,"55.1020%"
8.52,"53.5714%"
8.9,"62.7907%"
8.01,"52.2727%"
7.96,"61.9048%"
8.08,"62.7907%"
7.89,"53.6585%"
8.28,"80.0000%"
8.88,"61.7021%"
9.25,"78.5714%"
9.29,"73.9130%"
8.05,"62.0690%"
7.9,"75.0000%"
8.97,"51.5152%"
8.77,"65.6250%"
8.08,"75.0000%"
9.08,"60.0000%"
9.13,"63.6364%"
10.39,"86.8852%"
8.72,"77.2727%"
9.05,"87.7551%"
8.52,"86.2069%"
9.26,"97.1429%"
8.95,"76.4706%"
10.1,"100.0000%"
8.46,"91.6667%"
10.87,"95.0000%"
10.65,"81.2500%"
9.17,"65.3846%"
9.27,"66.0000%"
9.4,"80.9524%"
9.28,"85.7143%"
8.71,"60.6061%"
9.62,"80.0000%"
8.96,"70.0000%"
8.1,"46.3415%"
8.7,"65.2174%"
9.57,"70.0000%"
8.99,"73.6842%"
8.73,"62.5000%"
9.89,"86.6667%"
9.3,"72.2222%"
9.37,"62.9630%"
11.25,"79.3103%"
11.5,"100.0000%"
11.27,"82.0513%"
11.59,"84.3137%"
11.19,"75.5102%"
11.48,"82.6087%"
11.42,"82.3529%"
12.06,"80.0000%"
11.01,"84.3750%"
8.69,"72.7273%"
9.01,"67.6471%"
10.17,"81.2500%"
8.26,"65.3846%"
9.23,"75.0000%"
8.67,"64.7059%"
11.57,"80.0000%"
8.17,"61.5385%"
9.43,"85.0000%"
11.29,"81.8182%"
8.71,"65.5172%"
8.68,"71.4286%"
9.19,"70.8333%"
14.59,"94.4444%"
10.13,"75.0000%"
9.27,"87.5000%"
12.41,"93.7500%"
8.84,"69.5652%"
12.15,"88.4615%"
9.27,"55.5556%"
8.47,"65.1163%"
10.83,"68.0000%"
9.44,"58.3333%"
11.23,"91.3043%"
9.32,"69.5652%"
10.24,"85.7143%"
12.49,"78.9474%"
12.13,"84.0000%"
13.31,"95.0000%"
10.34,"78.5714%"
9.95,"87.5000%"
10.42,"75.0000%"
10.51,"79.1667%"
10.27,"77.7778%"
10.27,"53.3333%"
12.12,"80.0000%"
11.03,"81.2500%"
11.32,"78.0000%"
10.8,"85.0000%"
9.95,"100.0000%"
14.75,"83.3333%"
14.11,"85.0000%"
13.22,"91.8919%"
14.7,"94.2857%"
15.25,"100.0000%"
13.94,"87.5000%"
14.28,"100.0000%"
14.53,"100.0000%"
13.11,"100.0000%"
15.63,"100.0000%"
14.06,"100.0000%"
10.64,"88.4615%"
9.47,"73.6842%"
8.77,"73.3333%"
9.87,"85.7143%"
9.41,"59.1837%"
9.11,"69.2308%"
11.57,"100.0000%"
8.96,"55.7692%"
10.56,"78.9474%"
11.54,"89.6552%"
10.4,"75.0000%"
9.16,"66.6667%"
10.6,"75.0000%"
10.46,"46.6667%"
11.41,"86.9565%"
9.29,"75.6098%"
11.8,"92.8571%"
10.21,"80.9524%"
8.55,"70.5882%"
9.81,"83.3333%"
10.21,"80.0000%"
9.05,"60.0000%"
12.14,"81.1321%"
11.06,"95.6522%"
9.56,"53.4884%"
13.91,"94.1176%"
12.55,"85.7143%"
14,"80.0000%"
9.55,"52.9412%"
12.11,"69.6970%"
11.63,"75.8621%"
11.57,"82.2034%"
10.95,"90.0000%"
9.69,"88.4615%"
10.21,"74.3590%"
